region,date,mean,median,lower_90,upper_90,lower_50,upper_50
France,2020-02-27,1.6199550282718733,1.56854165268576,1.2229238061549867,1.9834477924017437,1.390751353454749,1.680111975043171
France,2020-02-28,1.6154297073516266,1.5825058971335229,1.240013892066973,1.989791759388006,1.4214877567202011,1.7074479251439176
France,2020-02-29,1.602965867516051,1.5650877496505986,1.2095811632698996,1.9612756870796797,1.368842893577043,1.647501503409936
France,2020-03-01,1.5918279186301885,1.5603911941214637,1.229371499176256,1.9707006498548738,1.3683241969763087,1.6361123995034386
France,2020-03-02,1.567822932699718,1.5357231354802918,1.2131037758376133,1.9107321133752255,1.3481000384822726,1.6058840769852223
France,2020-03-03,1.5508040255926996,1.5258645245714448,1.1870286483452925,1.8535801675975252,1.301684333453108,1.5574905525880682
France,2020-03-04,1.5283574603376153,1.5033478925274038,1.2260049895292964,1.847403855651018,1.3188751732866604,1.5640256536490051
France,2020-03-05,1.511165817497038,1.4876827228793694,1.184436907416114,1.801275054612002,1.3082998330864344,1.541616561071884
France,2020-03-06,1.5038708536007046,1.4762068724261614,1.1975313246150776,1.8167970879483948,1.3123904586258943,1.5441914893146014
France,2020-03-07,1.4767606868926912,1.4556741291373156,1.1717941993520915,1.7418427195274977,1.2639323542629373,1.4866323881719956
France,2020-03-08,1.461589710198339,1.443073405218762,1.1614141334382901,1.711414959925241,1.3241193172443977,1.5381710122400538
France,2020-03-09,1.446568397418646,1.4209624764668294,1.1534929926965205,1.690991890827878,1.3079969238009852,1.5194294350760127
France,2020-03-10,1.4180351162521312,1.3920918709149173,1.1700376200595317,1.6808988721705231,1.2883600005376956,1.4937818432522436
France,2020-03-11,1.3972839572650297,1.3750063992399129,1.1442247257934142,1.6209199266081458,1.274950755313867,1.4675815821833686
France,2020-03-12,1.3758544476229402,1.352107896932142,1.1316910827777222,1.5815019824893124,1.2386427220387222,1.4220551945708428
France,2020-03-13,1.3687468867695187,1.348137261545338,1.128713294800393,1.5806939175848016,1.2418003494488927,1.419978630180493
France,2020-03-14,1.3413103252972873,1.319556536239763,1.1272286256819042,1.5353517480039047,1.2322401384327737,1.3940283475668835
France,2020-03-15,1.3216702844547856,1.3059415888446293,1.1169780270253362,1.5090279970594143,1.2348546413424655,1.396236791539642
France,2020-03-16,1.2955479865729322,1.274427003236771,1.1022097440069507,1.475664957967868,1.1913314060022802,1.3377441392624771
France,2020-03-17,1.2801722701121623,1.2554990087424098,1.0917970635686778,1.4501036402480343,1.1582666135411792,1.2920765705724746
France,2020-03-18,1.2531313764070027,1.2368708819114689,1.0854298925943267,1.4146097557386597,1.1404104424247634,1.258589694053988
France,2020-03-19,1.2206165227933345,1.2076921518541244,1.0835130954119818,1.3586919046701267,1.1249094480440531,1.2333288616392026
France,2020-03-20,1.1975355029052552,1.1842172302688618,1.0679015703397474,1.3258099318048806,1.1099049558190703,1.2044494905827219
France,2020-03-21,1.1767793415680727,1.1662634500247602,1.0608890921424186,1.2930908701492918,1.1123449562935237,1.2042874981577965
France,2020-03-22,1.1340390539079155,1.1254267702640357,1.024270724769503,1.2198231846517085,1.0896959206515964,1.1690321504420664
France,2020-03-23,1.0941295075736612,1.0848097916303416,1.0131371076473088,1.1780763417239428,1.034785692289268,1.1001715972543031
France,2020-03-24,1.066377806366217,1.0602436608184491,0.9975159409197165,1.1351726511196363,1.0287286371556914,1.0788419417624409
France,2020-03-25,1.0487912081634052,1.0414274152803227,0.9859807688124566,1.1150145144870205,1.0124383207163274,1.059385981881595
France,2020-03-26,1.0098982194068278,1.0097030339801547,0.9423768589009929,1.071388075900691,0.9899777952203079,1.035871097156027
France,2020-03-27,0.9876790334657727,0.9906282123009734,0.9191331222385235,1.0371373262185966,0.9762371116987346,1.012840995023918
France,2020-03-28,0.9683218588836711,0.9706488576198052,0.9114594082918294,1.0307071905600307,0.9557417931691925,0.9984768320551536
France,2020-03-29,0.9553133534232363,0.9589735218905378,0.8897059623353706,1.0122676916646702,0.9489700209998686,0.9944481757260626
France,2020-03-30,0.9161587353063719,0.923293815935194,0.8455075544902535,0.9898994999213889,0.9042780720832619,0.9575760959013208
France,2020-03-31,0.90126878542534,0.9100441113353935,0.8295585951837102,0.9816369153217972,0.8965097136372147,0.9571991363278005
France,2020-04-01,0.8707817959676768,0.8833982782727101,0.7785044617795884,0.9619078806768409,0.8591520971671419,0.9329444151512325
France,2020-04-02,0.849453224794815,0.8614337523250988,0.7517989338262024,0.9493177922261611,0.828149847436871,0.9097991822063405
France,2020-04-03,0.8378548978343429,0.854806032651132,0.724340417923335,0.9449853910942697,0.8215657210222018,0.9034064515634026
France,2020-04-04,0.842910985256466,0.8592691564525499,0.7427871619852622,0.9504952620922807,0.8341094854982744,0.9113552390444514
France,2020-04-05,0.8328505904878981,0.851477042243447,0.7287339750587273,0.9428163316275098,0.8270680094665724,0.911286021835692
France,2020-04-06,0.8143746431860386,0.8262492025458743,0.7110547258697881,0.9397833538348449,0.799108334780001,0.8984903280054772
France,2020-04-07,0.8037344306043299,0.8153425594572946,0.6881281077288801,0.9326634885302734,0.7887164143214975,0.8855088011132787
France,2020-04-08,0.79867066940047,0.812201959063825,0.6695371982469493,0.9253900109806874,0.7842732943296227,0.8805190385262506
France,2020-04-09,0.7846732265290702,0.8022297190338161,0.6487061249716704,0.9228460333422353,0.7610361259231342,0.8626646218924823
France,2020-04-10,0.7678549667842945,0.7892550916541354,0.631830895321521,0.9201716671095698,0.7509236762634546,0.8595230434183715
France,2020-04-11,0.7773795672914036,0.7883161073002618,0.6445928807652861,0.9252775085923259,0.7437384581468828,0.854588181306429
France,2020-04-12,0.774529289878191,0.7892236815348798,0.6505698585093166,0.9274796841053495,0.7581137199547401,0.8795472121986005
France,2020-04-13,0.7481067103614888,0.7653388081625978,0.5987192095445713,0.9151608424140893,0.7023156666600351,0.8354122204175414
France,2020-04-14,0.7149088446078679,0.7316325321022655,0.5334774521330377,0.8889156182153594,0.6996055482509951,0.8360736518282158
France,2020-04-15,0.7341185140568758,0.7525681231150434,0.5686643089152187,0.9126337949363865,0.7199562297055909,0.8517282612238134
France,2020-04-16,0.730067025110275,0.7469604987584533,0.5714777006337842,0.9017010875991982,0.7017612083855634,0.8319220156818463
France,2020-04-17,0.73806665345001,0.7604916798506745,0.5610115787181716,0.8951293784039307,0.7020117017738867,0.8324882924472311
France,2020-04-18,0.7376041931128782,0.7528756101139703,0.5639470388108727,0.8935190327990856,0.7378092866674516,0.8669426772766338
France,2020-04-19,0.7384060085768516,0.7540568691209173,0.5930222798204949,0.9251188046056735,0.7110433483850211,0.8392919947970257
France,2020-04-20,0.7330508179530654,0.7499000946059486,0.5686726735809309,0.908944546207037,0.7166928554550441,0.8438879824154675
France,2020-04-21,0.7236616401278564,0.7384818397376764,0.5572746311185727,0.914471977130821,0.6867396669892634,0.8199708460794086
France,2020-04-22,0.7174410245653169,0.7354744082257201,0.5447431957497246,0.9058576606514162,0.6727591938183208,0.8102148127110763
France,2020-04-23,0.7215381362547378,0.7394259076232832,0.5337750506571067,0.8868497608516396,0.6972873969378663,0.8387685207709294
France,2020-04-24,0.7224526224682443,0.7388531195739729,0.5561857459932911,0.9132196803860453,0.6908186073062472,0.8348902092568533
France,2020-04-25,0.7283215347955843,0.7459823820767688,0.5643219522265938,0.9217165033607083,0.7069376476453588,0.8499242238936572
France,2020-04-26,0.7406607096691156,0.759049663876703,0.5825930425535708,0.9147556331940793,0.7024101409972785,0.8417546568166167
France,2020-04-27,0.7450078525881897,0.7602887045176316,0.5951691228508912,0.9203628866327315,0.71380310331897,0.8538229635986911
France,2020-04-28,0.747443223357095,0.7613990858935062,0.5958099035209907,0.9224886699347961,0.7249038673630562,0.8658206208467012
France,2020-04-29,0.7697119719383001,0.7849005726166624,0.629979927958178,0.9406168139913342,0.7549577379011144,0.8908657843454579
France,2020-04-30,0.7883278322101347,0.8033655144766589,0.650733415643169,0.9447300161397241,0.7730133226399967,0.8973941257287699
France,2020-05-01,0.8113229693236437,0.8259686514491142,0.6888109723655533,0.971991961584198,0.801682952264688,0.9184025538912937
France,2020-05-02,0.8260551475099288,0.8429286341261337,0.6840023130020502,0.9596417982187004,0.8166732392361074,0.9272855278145544
France,2020-05-03,0.8521733488606916,0.8672805054257302,0.718922213751805,0.9852539980415347,0.8358813562749849,0.9402753031825808
France,2020-05-04,0.8526000874794057,0.8695102715991393,0.7227824938878455,0.981296049989502,0.8307633288849698,0.9352998138469989
France,2020-05-05,0.8603102107949344,0.8759773416642194,0.7418416508963032,0.994386668142067,0.846332996178732,0.9453012188441524
France,2020-05-06,0.8649697571556316,0.879286941366955,0.7338601912529159,0.9786917902742475,0.8398038785128916,0.9339511002705768
France,2020-05-07,0.8679168129362309,0.8840397711611792,0.7439925385093412,0.9902799021647334,0.8559413828663782,0.9477294719070657
France,2020-05-08,0.866360483694371,0.8829489478190253,0.7592431605717,0.992881560321889,0.8619149041248002,0.9514204894243818
France,2020-05-09,0.8734437392794911,0.8885026661375206,0.750545160285301,0.9871172042056762,0.8658524199148434,0.9577177015972631
France,2020-05-10,0.8724922622978021,0.8884507652383165,0.7629679616646545,0.9844108479789803,0.861882694985687,0.9470451449288962
France,2020-05-11,0.8803227819114746,0.8913514759152671,0.7688582826160354,0.9978448142674824,0.8597732224352365,0.9462857442811322
France,2020-05-12,0.8865325312943118,0.8972132574366238,0.7712911883965327,0.9994512817761185,0.8617927984126424,0.9514398566079401
France,2020-05-13,0.8883224344014277,0.9000935677405331,0.778810185813247,1.0087695937740133,0.8746389097703613,0.957326510159776
France,2020-05-14,0.8956166155130546,0.9042577951780264,0.7745745443860153,1.002807505492133,0.8916592889535532,0.9743803994880659
France,2020-05-15,0.9117880332498212,0.9245647028215659,0.7851181574295312,1.0086050118129108,0.8987193486148377,0.9796130656688875
France,2020-05-16,0.9278598811848959,0.9358189316524841,0.8077950233635827,1.0342687183083534,0.9109657945632716,0.9926295374144665
France,2020-05-17,0.9375291648662167,0.9431962373056935,0.818366596731452,1.0536065687197695,0.8977653427730576,0.9875063646471177
France,2020-05-18,0.9526255219530664,0.9603786603451485,0.8179984926133824,1.056205958562268,0.9381820428466704,1.0266327103122843
France,2020-05-19,0.9918435769080102,0.9862977577804379,0.8703379466340933,1.1586333048628548,0.9259663526657348,1.0256610654167537
France,2020-05-20,1.0103707141840401,1.0054951446759004,0.9012026090377676,1.156755238269953,0.9508066629512016,1.0415413811836616
France,2020-05-21,1.0273764193947164,1.0193606682182952,0.8904414206313971,1.1593344299388937,0.968156217357507,1.0555501281210682
France,2020-05-22,1.045143045446786,1.0354282036856133,0.9263134970422792,1.1554629810577526,0.9875593151510855,1.0706053562549613
France,2020-05-23,1.062513884882454,1.0531810701101194,0.9529555443609787,1.1781820405045973,0.987663668693225,1.0758570000876073
France,2020-05-24,1.0638926743056973,1.0532880262633493,0.952504261729438,1.1768750078096173,1.001694008271005,1.0850474943344763
France,2020-05-25,1.0579215803919741,1.0493822466383376,0.9474360202746779,1.1711507798493273,0.9959945653897675,1.0803867845187516
France,2020-05-26,1.0594072926543086,1.0528603090648265,0.9367096581218524,1.1628814606703863,0.9848903797046132,1.0721466857789046
France,2020-05-27,1.0536194503891894,1.0487470650916755,0.9349538966532162,1.1595073570679326,0.9860067621510723,1.073970100941225
France,2020-05-28,1.0460176468877003,1.0386656783473351,0.9312315076046669,1.15295822526327,0.9924167076478193,1.0749283419612912
France,2020-05-29,1.0167687271351795,1.0166579457007052,0.894142545654166,1.1094522476109454,0.9774806455000833,1.056316919497448
France,2020-05-30,1.0199273285215629,1.0158139693910626,0.9013047361207717,1.1094079439612723,0.9724940016585314,1.0476805633149777
France,2020-05-31,1.0097125731769772,1.0101758399727798,0.9185053376914735,1.1159150221694467,0.9865739078219182,1.0547770347159255
France,2020-06-01,1.006690161150142,1.0054703577143365,0.9198697644825554,1.122795460444023,0.9595230677343167,1.0314151815275352
France,2020-06-02,0.998514990003847,0.9992260520954516,0.8964647955985745,1.1036323675433166,0.9699017952791925,1.0440622498058298
France,2020-06-03,0.9934873928967669,0.9947384548406346,0.9031846274076184,1.1118200924934067,0.9535693312586858,1.0213612691536138
France,2020-06-04,0.9906447836985175,0.9966211542946168,0.8510601948573132,1.075457404127537,0.9604186994116939,1.0379141234747582
France,2020-06-05,0.981926744188148,0.9853606757679301,0.856029842519374,1.0735221226275726,0.9471694680337821,1.0176037837438738
France,2020-06-06,0.9820622238273995,0.982550283541515,0.8755340292340734,1.0776593601905624,0.9443547290562615,1.0151390702665402
France,2020-06-07,0.9851897585355921,0.987761130404284,0.8911843780126609,1.0919169369963402,0.9572302057772558,1.0298467106998208
France,2020-06-08,0.9931823158220328,0.9932375730370074,0.8947698708185561,1.0864715710907609,0.9461233019631918,1.0181179813564172
France,2020-06-09,0.9949730760084555,0.9939635204654769,0.8947757972625354,1.0925288110484743,0.955707732264193,1.0203096597824868
France,2020-06-10,0.9890806314864846,0.9893304385755028,0.8921742600502762,1.0800058920196047,0.9606075901216309,1.0240560097064835
France,2020-06-11,0.9966886443996068,0.9935386407622678,0.8906626621311271,1.0916181584763867,0.9647462936900416,1.030195354313898
France,2020-06-12,1.004281781422308,1.0020687861233841,0.9015509284439298,1.1182186683401072,0.9616919557004842,1.0324790004227724
France,2020-06-13,1.009480334868922,1.0114985898731224,0.908887858216842,1.1150409949028603,0.9691637074714321,1.0359178228820052
France,2020-06-14,1.0155084217443646,1.0144346531343145,0.917016002212792,1.1281558520412607,0.9689362398027687,1.038494160560019
France,2020-06-15,1.0338973126743582,1.0324346575307977,0.9325641425216289,1.1362487120380154,0.990366499848152,1.059832569819867
France,2020-06-16,1.0373081512419466,1.0304512619651764,0.942919680534362,1.1591567073448916,1.0010781042471646,1.0727244062158228
