region,date,mean,median,lower_90,upper_90,lower_50,upper_50
Cyprus,2020-05-04,0.8840615437278712,0.9265749181256855,0.34331600187951095,1.3671359302804509,0.8092974918078889,1.1209744212190436
Cyprus,2020-05-05,0.8854216663263896,0.9263353570328012,0.37600940448894904,1.410717996556114,0.8087617811842183,1.1234169903126707
Cyprus,2020-05-06,0.8869138605253556,0.929058708931641,0.35641096967706276,1.4034103955966981,0.8139869738512275,1.1265900428241662
Cyprus,2020-05-07,0.8872467836847029,0.9309533012874562,0.3381782158086356,1.4086903744326762,0.8144313382992048,1.136340909287387
Cyprus,2020-05-08,0.8888980996245263,0.9289208781451885,0.3355192649576433,1.4273707466680505,0.7974453972842706,1.1225905193654868
Cyprus,2020-05-09,0.8895348855984421,0.9294665731797642,0.2988501334227871,1.3961014630182293,0.8110332292750768,1.137521858415131
Cyprus,2020-05-10,0.889059233095675,0.931599279323841,0.31155515582754134,1.4310900843038301,0.7977754309163196,1.1286006919055693
Cyprus,2020-05-11,0.888897157594746,0.9306887456347811,0.28313035710896595,1.4082059590589597,0.7949277768538618,1.1389582200246178
Cyprus,2020-05-12,0.8882519945622555,0.9303865033307317,0.3053914344442986,1.4666701724837843,0.813120176258181,1.1606153258633323
Cyprus,2020-05-13,0.8874006632308181,0.9301647254144647,0.2973591338526841,1.467675539520183,0.7760211129379435,1.1246247605069046
Cyprus,2020-05-14,0.8859205762834771,0.9317002976819829,0.22774061352028108,1.4294833774456273,0.7709095267988616,1.1193302049896978
Cyprus,2020-05-15,0.8830266320194273,0.9293411486554126,0.21739737258642988,1.4351262379664833,0.7926700401176542,1.1420574602341362
Cyprus,2020-05-16,0.8815293673939827,0.9312939414773537,0.2352865284492357,1.4523620993845163,0.8049285864316228,1.1652949792123315
Cyprus,2020-05-17,0.8831884518240817,0.9283926149832235,0.20764263593421295,1.4688024359026155,0.7878813926567463,1.1457020212249076
Cyprus,2020-05-18,0.8813608800192244,0.9281051989607402,0.21518918398340026,1.4947352683883632,0.79553172649232,1.1606917721849652
Cyprus,2020-05-19,0.881100859713444,0.9298251134671034,0.18758802865204727,1.4866518311464527,0.7762626711688649,1.145697025843774
Cyprus,2020-05-20,0.88032567080728,0.9318720446939823,0.17924793481548307,1.4853547956366855,0.790406104181603,1.1562004918912496
Cyprus,2020-05-21,0.8790897220991959,0.9293169586954272,0.16392991807348267,1.4908212218999188,0.7800484037805029,1.153655478192301
Cyprus,2020-05-22,0.879354285494646,0.9329205214335813,0.17168268020695798,1.5329799413184542,0.7753046983349272,1.1576455189123
Cyprus,2020-05-23,0.8815539607909645,0.9339736714568334,0.12939648425909567,1.5092595303238143,0.7618209294020039,1.144663130803954
Czechia,2020-02-16,1.4783295415255233,1.4265569913031317,1.0221392442389325,1.9404653045021523,1.1756765999885237,1.5161451791009803
Czechia,2020-02-17,1.4813374600648148,1.426202878302339,1.0135053612263678,1.9381620095502652,1.1912479555353837,1.5322740777637853
Czechia,2020-02-18,1.4826305088274925,1.4270127012277745,1.0059408706164972,1.9326602959546193,1.1779607884235215,1.5187366843416066
Czechia,2020-02-19,1.4841949115900732,1.426147224053107,1.0237549231287983,1.9475705770979885,1.1874669498344463,1.5209039523326817
Czechia,2020-02-20,1.4865441368272851,1.430204152220468,1.0452314705778007,1.949686935967684,1.1690981262541362,1.5089728299185439
Czechia,2020-02-21,1.488840998191691,1.4323713555890745,1.0575188437302876,1.9430426625834842,1.1798075664268164,1.5149417599674146
Czechia,2020-02-22,1.4903106652366207,1.4353755661857726,1.0607206361901402,1.9293560947778032,1.1831902894215058,1.5196119841613267
Czechia,2020-02-23,1.4923119578104855,1.4417076732911687,1.0688518737160535,1.9247326415432648,1.2011385799708123,1.5360574874647352
Czechia,2020-02-24,1.4940158720737673,1.4391190421325761,1.0656076588537595,1.9127325450693418,1.2050863290395795,1.537809229012372
Czechia,2020-02-25,1.4938760879676796,1.4362983058692382,1.0760523751756612,1.9080419309791232,1.1731466325765711,1.5017367312256034
Czechia,2020-02-26,1.4935282027565073,1.4389139076908048,1.08051482902091,1.89674506586226,1.1980915987789253,1.523936260551555
Czechia,2020-02-27,1.491667672175798,1.438019256993419,1.0888601650135423,1.897335400986452,1.196207970826886,1.5118222590253603
Czechia,2020-02-28,1.488672066798154,1.4375607472195295,1.0908957958306194,1.8926518265301522,1.2037362272787544,1.5104550982236402
Czechia,2020-02-29,1.4857896005770714,1.4366617548972707,1.095607512541416,1.879041453559128,1.1813511650371322,1.4892713469597265
Czechia,2020-03-01,1.481782003048168,1.4318724194892194,1.0840721651603868,1.8699174211597178,1.1801371604813682,1.4809496075729334
Czechia,2020-03-02,1.4784559343239028,1.4264899509368485,1.0796490350126355,1.8468330886368687,1.194178065205155,1.4943918426100757
Czechia,2020-03-03,1.4740190634703725,1.4247644374274682,1.0915131047959648,1.8342362278824065,1.188491804320649,1.4820369595401996
Czechia,2020-03-04,1.467885176833087,1.4173407911993336,1.1100056191853422,1.8423915091275522,1.219015626713681,1.5062096599841346
Czechia,2020-03-05,1.4600097932645242,1.4117434296452438,1.0918060156129772,1.8206428343867356,1.2170729823054542,1.4965536805011326
Czechia,2020-03-06,1.4496414079216264,1.4070056495742387,1.098105150398392,1.8037220748688791,1.2079671771632428,1.481161121194592
Czechia,2020-03-07,1.4382289797201049,1.3937189919036714,1.1046448530551194,1.7957728023414083,1.1837291803146173,1.4499960382990849
Czechia,2020-03-08,1.4240445786531999,1.3778440328034602,1.0774936666954922,1.7558488645919015,1.1945507035286838,1.447829486770002
Czechia,2020-03-09,1.4112791418130493,1.3679864257468353,1.0876529527598877,1.753291613836173,1.1924314489503558,1.4373105508895119
Czechia,2020-03-10,1.3953702501744165,1.3560594443161023,1.0881722699172878,1.717095988174966,1.1737141369114987,1.415610264855494
Czechia,2020-03-11,1.380076873575894,1.3436266134367283,1.09145613475293,1.704515404483629,1.1748872171175333,1.4050754025814856
Czechia,2020-03-12,1.3623007211386322,1.3261141712125784,1.0736302359926189,1.6471184744029215,1.1622574196724298,1.3887353328438703
Czechia,2020-03-13,1.3434794987611771,1.3106025589399541,1.0707067188300698,1.6187142067013847,1.142960773305162,1.356769073242789
Czechia,2020-03-14,1.3224696150712607,1.2929740595060735,1.060884938823332,1.5797985756259991,1.1426172558123282,1.3463216536580016
Czechia,2020-03-15,1.3009311460819875,1.270091087826248,1.0599432669471007,1.544010754036325,1.147630920730112,1.337380549359391
Czechia,2020-03-16,1.2809678281968044,1.2502268000903896,1.0520497665745645,1.5146373320594981,1.119261042011518,1.29772172686916
Czechia,2020-03-17,1.2639114624164045,1.2347376074807808,1.0351390220231989,1.4821230157656486,1.129371403442077,1.3011003815676112
Czechia,2020-03-18,1.241148449302818,1.2157520903499373,1.0318396753142798,1.459449484556502,1.091072373020717,1.254662497256855
Czechia,2020-03-19,1.2173153335011206,1.1925203102753121,1.029229327335531,1.4375433630687913,1.093306869250489,1.2476953684459837
Czechia,2020-03-20,1.1933026507690723,1.1710189277448404,1.0023050681383825,1.3823965871861241,1.0735856396571635,1.2149324760113822
Czechia,2020-03-21,1.1696301679451446,1.149365381715444,0.9909825271063861,1.348014068591888,1.0503384933974493,1.1820847182341405
