country,date,ML,Low_90,High_90
Spain,2020-04-16,0.5968708059106386,0.34816996391151256,0.8684019395222415
Spain,2020-04-17,0.5681909667457823,0.2804986896900945,0.8507079355573004
Spain,2020-04-18,0.5379667144916682,0.24399269172136528,0.8403299840891493
Spain,2020-04-19,0.49839222924320703,0.19003133778387538,0.8374537078742258
Spain,2020-04-20,0.3654868216043378,-0.03213717864287213,0.7704634637176886
Spain,2020-04-21,0.2798880188334604,-0.15043217372234885,0.7452742531073129
Spain,2020-04-22,0.13511281162809421,-0.4282227638790561,0.6664606541574302
Spain,2020-04-23,0.00638610061396874,-0.5942002953791621,0.654869824344818
Spain,2020-04-24,-0.2838870241940732,-1.1249804048483636,0.49895089389131986
Spain,2020-04-25,-0.40412845581271245,-1.2870085381351504,0.4691167795349507
Spain,2020-04-26,-0.6961976198771682,-1.7724659060700994,0.4252105192972364
Spain,2020-04-27,-1.2402589101490566,-2.630623467352676,0.22469029422919495
Spain,2020-04-28,-1.8811665313882593,-3.5632326136929393,0.13698923555422649
Spain,2020-04-29,-1.9700177389042068,-3.7228700574551112,0.08287899806242949
Spain,2020-04-30,-1.969278848261892,-3.7145391584224754,0.105967139781735
Spain,2020-05-01,-1.9682995414694457,-3.7944334073919332,0.03494910817706476
Sweden,2020-03-12,1.3247265203634317,1.0262262991383166,1.656484645956188
Sweden,2020-03-13,1.3181344457712365,1.0741569789402923,1.6202656303509269
Sweden,2020-03-14,1.3190465825686721,1.0461140698793978,1.555636109231216
Sweden,2020-03-15,1.3087689956117063,1.0556119406361724,1.5545455102995211
Sweden,2020-03-16,1.3113234132354952,1.0737363439928707,1.5623191960959302
Sweden,2020-03-17,1.2981979629553313,1.0621254927616417,1.550657550001283
Sweden,2020-03-18,1.2920468957252806,1.0431113198856616,1.4973540457641712
Sweden,2020-03-19,1.276355119217386,1.048997472238383,1.4910115717149035
Sweden,2020-03-20,1.2724507713468822,1.0482541308104067,1.4924026595927857
Sweden,2020-03-21,1.2572078543382241,1.0410380110833455,1.4747505918267414
Sweden,2020-03-22,1.2318872591291223,1.0272041617870187,1.4225304399012664
Sweden,2020-03-23,1.199797031465099,0.9958662090453417,1.3750108992968357
Sweden,2020-03-24,1.1782831275524168,1.0001994771968474,1.3567847537459596
Sweden,2020-03-25,1.15592155695021,0.9884808930834911,1.3180056298040903
Sweden,2020-03-26,1.1452642963165955,0.9660842146676984,1.3023175697378488
Sweden,2020-03-27,1.127220664223514,0.9613821397287148,1.2938710909235875
Sweden,2020-03-28,1.113559015753708,0.9611893120543681,1.3054178439440092
Sweden,2020-03-29,1.086913377186703,0.9143179705804447,1.2408965507658416
Sweden,2020-03-30,1.0606488114472328,0.9043976603804508,1.2231684001542988
Sweden,2020-03-31,1.039343724988557,0.883662092372983,1.2082625179533182
Sweden,2020-04-01,1.0364640459107402,0.8658280665788982,1.1869654964350127
Sweden,2020-04-02,1.0351283760731234,0.8606953392993251,1.1705045491011732
Sweden,2020-04-03,1.0428271917501655,0.9009706598939242,1.2006167034593107
Sweden,2020-04-04,1.0406563046633224,0.8951221259784934,1.2011036698184734
Sweden,2020-04-05,1.0309203303442094,0.839332116948565,1.165093092404155
Sweden,2020-04-06,1.0159269589250455,0.8463734269829513,1.1652823032453172
Sweden,2020-04-07,1.0044474524637095,0.8516162931145381,1.1684314321860396
